date,nd_total_mwh,is_holiday,min_temp °c,max_temp °c,rain mm,humidity %,cloud_cover %,wind_speed km/h,StringencyIndex_Average,is_weekend,hdd,month_sin,month_cos,dow_sin,dow_cos,demand_lag_1,demand_lag_7,demand_roll_mean_7,demand_roll_mean_30,demand_roll_std_7,hdd_x_weekend
2014-07-08,760780.5,0,9.912094989807208,18.63815927374592,3.1294767799524426,84.31618357749241,59.97316420602057,8.392831611258076,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,741554.0,749425.5,710919.7142857143,714040.7833333333,46342.75474912602,0.0
2014-07-09,723049.0,0,10.963149841323856,19.623859411485707,0.0390306555868337,78.20861104527096,52.78944533485744,18.036914439910216,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,760780.5,732992.0,712541.8571428572,718617.8666666667,48081.33472366461,0.0
2014-07-10,745718.5,0,11.53334771503648,19.995687671206603,1.737115804756178,77.48303972755453,39.94503413559428,13.078620974362744,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,723049.0,737874.0,711121.4285714285,717617.6,47520.0955381187,0.0
2014-07-11,745937.0,0,11.063560479005991,21.130302779211373,1.502383207928324,82.06891009761527,45.27598796706932,9.08089411431616,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,745718.5,725147.5,712242.0714285715,717683.6166666667,48341.53367828331,0.0
2014-07-12,661083.5,0,11.952325775880489,23.0932719784347,1.5143821308680483,83.19885478901494,52.39062304451661,7.252773620764139,0.0,1,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,745937.0,656648.5,715212.0,717618.2833333333,49880.6543411327,0.0
2014-07-13,626073.5,0,12.519218413956516,20.07981943596513,5.202219231617503,84.3503119798952,60.81505300842937,12.684484360312744,0.0,1,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,661083.5,632796.5,715845.5714285715,714446.55,49033.79643285446,0.0
2014-07-14,722578.0,0,10.219338773383123,20.30388689859012,0.5422195534078551,80.20456354040937,54.82981946669965,13.40639962329322,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,626073.5,741554.0,714885.1428571428,710330.7166666667,50959.62247677812,0.0
2014-07-15,749683.5,0,13.460301597162,20.235033598354992,0.1541273992282932,79.12124705471162,55.74469062823557,9.405722864682824,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,722578.0,760780.5,712174.2857142857,712237.0833333334,49795.932937047975,0.0
2014-07-16,754066.0,0,11.965958560901912,22.85907442030405,0.9384668785831832,81.20176133654809,41.661836958202784,10.738107894860429,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,749683.5,723049.0,710589.0,715891.25,48139.718175323236,0.0
2014-07-17,766404.5,0,13.009672181995526,24.76019359300964,0.1535683230684157,78.3170673637828,42.72045033314983,7.538787293565496,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,754066.0,745718.5,715020.0,716313.2666666667,50830.037704093425,0.0
2014-07-18,735986.0,0,14.785375716513704,24.675706306771257,1.4765634600693518,81.34665535657075,44.07872897544165,14.960145757813512,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,766404.5,745937.0,717975.1428571428,717029.65,53446.22726138636,0.0
2014-07-19,687719.0,0,16.058932506763437,23.40167840253803,14.631698050804888,87.82339280318183,63.86436885509513,8.320289354990756,0.0,1,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,735986.0,661083.5,716553.5714285715,716257.9833333333,52705.74717825952,0.0
2014-07-20,651074.5,0,14.522887008373802,22.92217182240172,4.014800060313409,86.58358249290832,67.32744528703454,8.805968731566976,0.0,1,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,687719.0,626073.5,720358.6428571428,714187.0,48854.42391918837,0.0
2014-07-21,753302.5,0,13.86326003070009,23.074355776945133,0.2458131325623806,81.52949268506295,45.09848396789448,9.665427763567504,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,651074.5,722578.0,723930.2142857143,711562.9,41113.33897375661,0.0
2014-07-22,765156.5,0,13.627119006370403,24.1619910917858,0.0,77.7919377194598,26.68973501378996,8.47782512566113,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,753302.5,749683.5,728319.4285714285,715344.8,42559.53892237688,0.0
2014-07-23,756408.5,0,13.726749678947275,25.08087298433843,0.3901737704780987,78.64351700626665,35.105098327083574,13.224948959194156,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,765156.5,754066.0,730529.8571428572,719927.5166666667,44223.35439157077,0.0
2014-07-24,759572.5,0,13.99842918977185,25.18046948013677,0.0,75.79145451144541,21.96660798116294,12.885113345196036,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,756408.5,766404.5,730864.5,720286.1833333333,44439.473212632394,0.0
2014-07-25,749767.5,0,14.267667366020266,24.982404783249148,1.0490765047187314,76.66870790447419,36.66405718869196,10.047997612665965,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,759572.5,735986.0,729888.5,720233.3166666667,43595.852838883686,0.0
2014-07-26,667077.5,0,14.147952672660962,25.76856668860701,0.8086726587492922,76.92694274086453,25.12863323436001,7.638726786529628,0.0,1,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,749767.5,687719.0,731857.2857142857,720314.7333333333,44223.77306179377,0.0
2014-07-27,628897.0,0,14.220288147124393,21.402978518542376,1.510845747105608,79.28026571953552,44.67869072019324,10.782685693625096,0.0,1,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,667077.5,651074.5,728908.5,717558.1333333333,48169.52292684244,0.0
2014-07-28,733904.5,0,12.349600614223096,21.85071255817121,4.5387436275060615,77.22619824031389,46.516292872494304,8.21696606897464,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,628897.0,753302.5,725740.2857142857,713721.5,54460.57157541607,0.0
2014-07-29,727634.0,0,12.625034637796222,21.994434717312554,0.1047839621901561,76.73219790924172,38.56237578646545,11.268493478996897,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,733904.5,765156.5,722969.1428571428,716092.45,53305.639550543216,0.0
2014-07-30,721047.5,0,12.54839408788448,21.75147883719781,0.3209304846168844,75.91317506206528,38.41803887559382,12.107826291728555,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,727634.0,756408.5,717608.7857142857,719597.8666666667,50149.445054965385,0.0
2014-07-31,738657.0,0,12.955032902525614,22.253971467676266,1.267072587113289,78.18592487157277,44.83555366627089,11.152448655537167,0.0,0,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,721047.5,759572.5,712557.2142857143,718978.65,47289.144888874616,0.0
2014-08-01,734547.5,0,13.54377951588962,20.800702895240303,5.275414465665738,84.91290693417331,68.36449482049692,10.651566559644994,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,738657.0,749767.5,709569.2857142857,718619.7,44395.65866430673,0.0
2014-08-02,645399.5,0,12.838828905022732,20.14010189474585,8.53419845096825,85.69048279986005,62.26629001418459,13.28557018914511,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,734547.5,667077.5,707395.0,718671.55,42427.917652565324,0.0
2014-08-03,595859.5,0,11.20160254668634,20.466981513067456,0.8784701109319221,74.75776170929626,34.90721902077875,15.133155802590007,0.0,1,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,645399.5,628897.0,704298.1428571428,715589.0666666667,46460.69436067128,0.0
2014-08-04,708004.5,0,11.44207168198188,20.938670339522936,0.2324778115256391,73.4736233181767,39.94530628970745,9.294724202617646,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,595859.5,733904.5,699578.5,711279.4666666667,56079.197632302494,0.0
2014-08-05,732670.0,0,11.408200850165809,20.810833820577813,3.593738840298307,79.55209750450507,44.72448061131684,10.496463026134908,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,708004.5,727634.0,695878.5,712991.3333333334,54261.9443724866,0.0
2014-08-06,736557.5,0,14.48541078766656,21.94026435430845,10.028918074143448,83.73307147630652,57.93336591601511,12.003504349179474,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,732670.0,721047.5,696597.9285714285,716320.45,54784.01727421859,0.0
2014-08-07,733003.5,0,12.495326125762183,21.65530081834944,0.3197650610793125,75.63021701455267,33.57770046032924,7.309020945324776,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,736557.5,738657.0,698813.6428571428,716153.9,56232.18439256144,0.0
2014-08-08,733739.5,0,12.371632957257637,21.294388704673047,10.56145558131381,80.49659338657207,51.58770096376057,8.466528978097111,0.0,0,0.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,733003.5,734547.5,698006.0,715228.0,55601.6165584794,0.0
