date,nd_total_mwh,is_holiday,min_temp °c,max_temp °c,rain mm,humidity %,cloud_cover %,wind_speed km/h,pmi,rsi_mom_change,rsi_volume,StringencyIndex_Average
2018-02-14,901937.0,0,-1.0955533091358465,7.10373634250443,4.950430272425806,81.96089137710042,72.1332634194875,23.66265452698478,55.3,0.4,99.4,0.0
2018-02-15,829361.5,0,3.180504809459542,7.405864012934066,0.6021634699904526,73.71319489812001,39.90708973604954,20.59013575188544,55.3,0.4,99.4,0.0
2018-02-16,844719.0,0,1.464637238083553,8.21057359760261,0.2150305522574008,74.95599779719598,30.16091487670912,13.761134530127077,55.3,0.4,99.4,0.0
2018-02-17,777376.5,0,2.0569041672065698,8.307598121777025,1.6392651553113295,81.10265069193224,56.6602737240321,11.18813270068592,55.3,0.4,99.4,0.0
2018-02-18,786699.0,0,2.5986334605660217,8.474449016237411,1.228406764027047,87.60066135447245,76.80764058150682,10.793230751158877,55.3,0.4,99.4,0.0
2018-02-19,882471.5,0,6.316305670345547,9.960298431507152,3.6541466267396654,93.55301909424652,93.8488817185953,10.716801593227984,55.3,0.4,99.4,0.0
2018-02-20,830743.5,0,4.906316486435384,8.62652003681257,1.3401474263902269,80.34111784251586,55.85888620214605,17.398630875793472,55.3,0.4,99.4,0.0
2018-02-21,889871.0,0,2.571210422245493,7.161804948207428,0.0273357784277649,81.13714995233691,52.46353277798936,8.976015646571787,55.3,0.4,99.4,0.0
2018-02-22,893658.5,0,0.8388825213807714,4.57670343272547,0.0,76.29442487919492,44.1400829622858,12.033219383077183,55.3,0.4,99.4,0.0
2018-02-23,877623.5,0,-0.5489632756991548,4.921384957398277,0.0040684704096713,70.6262074053457,23.218827105209648,15.968392426991391,55.3,0.4,99.4,0.0
2018-02-24,768353.0,0,-0.5962061101933103,5.10214301924546,0.0,63.405980051088136,14.303943911111856,17.88811533875949,55.3,0.4,99.4,0.0
2018-02-25,764106.5,0,-0.7232676276570293,4.180747612112742,0.0,63.26426759102149,8.505698240190958,17.771037098032522,55.3,0.4,99.4,0.0
2018-02-26,929342.5,0,-1.89545076035956,1.663642457172685,0.1938137095721288,62.40716356034992,60.11025880549946,17.036790164906645,55.3,0.4,99.4,0.0
2018-02-27,958343.5,0,-3.207461958663801,0.7718966962611342,1.321495741487339,71.40902611794333,73.73053180665582,14.143787592919653,55.3,0.4,99.4,0.0
2018-02-28,946629.0,0,-4.934257816216955,-1.5251350228627896,0.4786086882411474,69.95445314203845,74.99228067359726,21.923152007492337,55.3,0.4,99.4,0.0
2018-03-01,967133.5,0,-4.981772558948181,-1.4123263131197767,3.68475992595687,77.86897506730244,97.09407560911502,31.81803141325405,55.2,-1.4,97.9,0.0
2018-03-02,952545.0,0,-2.129193724307484,0.0169890706842166,4.138741891006073,82.0278297788664,93.22260460737397,30.88677568280409,55.2,-1.4,97.9,0.0
2018-03-03,882109.0,0,-1.2226815973291951,2.302352063109512,1.2018470166868735,91.99918542783304,92.60010721120192,18.95990884081957,55.2,-1.4,97.9,0.0
2018-03-04,846688.0,0,0.9169569285304552,5.395049091008335,2.666473445442182,95.66879180969484,92.11996293602132,13.765332787775236,55.2,-1.4,97.9,0.0
2018-03-05,918069.0,0,2.5105546620691115,7.466125065126433,3.8095087358550552,91.5337436216665,81.37506666315883,13.717369920476292,55.2,-1.4,97.9,0.0
2018-03-06,899719.5,0,2.5107840798418724,7.688731931487116,3.01854135875807,85.84236388114448,69.81000661652597,10.769256401814664,55.2,-1.4,97.9,0.0
2018-03-07,884819.0,0,0.8700069478440231,7.844898003215568,1.6887480809370043,82.13683174255591,48.69547053494527,10.801972707014771,55.2,-1.4,97.9,0.0
2018-03-08,868722.5,0,2.089589568853792,7.163195992268672,4.024421103152648,81.69718756461931,55.38984782789361,17.660923682147107,55.2,-1.4,97.9,0.0
2018-03-09,879736.5,0,0.8240243666907707,8.604601457578136,4.516044680544242,86.48516289845145,67.98446524037217,12.105933322334476,55.2,-1.4,97.9,0.0
2018-03-10,756637.5,0,5.882993462892009,11.386563952743597,7.057825836857762,92.23070562569444,81.3179698827589,15.842725764668538,55.2,-1.4,97.9,0.0
2018-03-11,744537.0,0,4.397170878852172,11.348998048727235,2.0168375188003016,87.14572182339752,66.02880828892606,10.64876553906246,55.2,-1.4,97.9,0.0
2018-03-12,868796.5,0,5.062162243068691,8.409385189259444,7.967642912104948,89.84724390712866,93.52566991096089,14.20134042739168,55.2,-1.4,97.9,0.0
2018-03-13,857411.5,0,3.644028382462248,9.84483888537969,0.5978723218867352,81.41835851452969,58.8808642065615,10.190744980623734,55.2,-1.4,97.9,0.0
2018-03-14,798697.0,0,2.935311041877864,10.60462921084343,0.2848068836826536,76.37128465838835,50.446158327245854,22.84893117042681,55.2,-1.4,97.9,0.0
2018-03-15,812952.0,0,6.747911051983372,10.301109343808312,7.379099350911671,84.2034807788814,83.43267698653754,20.81677252759897,55.2,-1.4,97.9,0.0
2018-03-16,785540.5,0,4.568280977500123,10.4429188327327,3.2785141596360443,83.49832790418405,71.90601253746844,17.076319374250232,55.2,-1.4,97.9,0.0
2018-03-17,771093.5,0,-1.152601313863552,4.223551261110834,2.366467945501069,73.12826700190234,95.81157727308155,30.371137916455726,55.2,-1.4,97.9,0.0
2018-03-18,814805.5,0,-1.6904828459618169,0.6292437447274943,2.6484881554718864,74.35653183087462,94.08756301189868,27.44010305958389,55.2,-1.4,97.9,0.0
2018-03-19,892602.5,0,-1.4226964605397128,3.7952703549147806,0.0286350354024709,71.43403615890874,34.169955940846144,21.6464031153486,55.2,-1.4,97.9,0.0
2018-03-20,906591.0,0,0.0145829885945451,6.894073931010607,0.2418088665504984,78.14348430474475,55.19736204444997,13.508748471572666,55.2,-1.4,97.9,0.0
2018-03-21,845239.0,0,-0.3383762778488496,8.049645305278542,0.0642694227984683,76.4063707789527,46.95519650233865,14.552590424625574,55.2,-1.4,97.9,0.0
2018-03-22,828182.0,0,3.9326941824976047,9.62911713390093,0.332483394449937,80.4457688287618,76.79636602493822,17.94652474411059,55.2,-1.4,97.9,0.0
2018-03-23,782470.0,0,5.446266727873425,10.177128607832286,1.927833050555324,77.99436428917588,84.15068324973956,19.11506837261245,55.2,-1.4,97.9,0.0
2018-03-24,772579.5,0,4.798107611488216,9.586149838988034,1.9469511255470435,82.35006658017565,83.73796903633041,8.375716052685348,55.2,-1.4,97.9,0.0
2018-03-25,677489.0,0,3.528348700384968,10.822708868062636,0.3701548453943348,75.32182578866605,46.21255706477041,9.141995724706296,55.2,-1.4,97.9,0.0
2018-03-26,801975.5,0,1.9269124673691675,11.061112428938731,0.1854674236905069,71.65943270481664,38.02156794454216,9.32738088286241,55.2,-1.4,97.9,0.0
2018-03-27,809790.0,0,5.254968864094196,10.449271502910312,7.059651199543457,84.72864409286348,86.61668596076949,16.81483365620964,55.2,-1.4,97.9,0.0
2018-03-28,845218.0,0,2.305439805964413,7.519786971713676,5.50633047678573,80.55447011671001,67.55362560912731,11.728347888993824,55.2,-1.4,97.9,0.0
2018-03-29,841935.5,0,0.8477144371564035,7.9462056891304815,5.165625915120126,81.14886524182283,73.52650725740205,14.30337848827503,55.2,-1.4,97.9,0.0
2018-03-30,763773.5,1,2.562958958483574,7.758217502124984,6.839228055680612,86.60717885384362,89.63747469320194,14.020849310157708,55.2,-1.4,97.9,0.0
2018-03-31,729612.5,0,3.392859087912756,7.010314978968988,4.472336525583778,84.11212114795127,93.90232622460438,17.72431250889764,55.2,-1.4,97.9,0.0
2018-04-01,720202.5,0,1.7164379578366735,7.07004011345707,2.026364467927798,77.2606258278341,76.21443678758935,10.90518977455374,55.1,1.5,99.4,0.0
2018-04-02,731456.5,1,3.180337091221756,8.692836664012024,15.583517976555225,91.31639768947764,97.66057455344595,19.706652980178205,55.1,1.5,99.4,0.0
2018-04-03,777353.0,0,6.5552587182134445,11.737899760737962,2.965198791445184,85.82496558041882,74.61033461217593,18.231611940382912,55.1,1.5,99.4,0.0
2018-04-04,793901.0,0,4.253896383260853,9.9581760136058,7.559743721184858,85.5404679950451,83.22943247922531,20.110977439883907,55.1,1.5,99.4,0.0
2018-04-05,754959.5,0,1.5487423713865125,9.9182610400215,0.1107213829719487,67.95152469616475,41.61603987520312,14.369387785711108,55.1,1.5,99.4,0.0
2018-04-06,720869.0,0,4.226398567870041,12.969481135647634,0.0748632805920893,76.25864036292296,53.45775158534765,19.506875664019155,55.1,1.5,99.4,0.0
2018-04-07,712142.0,0,6.580494519544569,12.04792199039657,5.10573376160443,88.96627902966962,77.7624408084013,10.586025533249948,55.1,1.5,99.4,0.0
2018-04-08,707066.0,0,6.164422483746975,11.251797154549603,2.2209430903774177,85.86064684409415,76.79240022777962,5.815892905835107,55.1,1.5,99.4,0.0
2018-04-09,804183.5,0,5.601807951584044,11.387836930172908,4.140996565664041,87.00933951162612,74.07795583339829,11.116712315614436,55.1,1.5,99.4,0.0
2018-04-10,799890.0,0,7.082308808585207,11.334301111925509,6.074101041617236,89.77772649553526,89.96641587508904,15.01307724333055,55.1,1.5,99.4,0.0
2018-04-11,806464.0,0,6.621973449560607,10.943274016132914,1.7225807681489145,87.77787342187496,86.42205509272111,14.46223418334342,55.1,1.5,99.4,0.0
2018-04-12,813129.5,0,6.352840723426509,9.66192209280397,0.6331829811199116,89.33896181642447,94.46831048877957,14.021991742742784,55.1,1.5,99.4,0.0
2018-04-13,819636.5,0,5.951437425514907,10.97261954434732,2.331564841278369,87.35929786021403,88.39799075272265,7.850763669666437,55.1,1.5,99.4,0.0
2018-04-14,672990.0,0,5.850939916731599,14.961065411280648,0.0,81.13581137208948,38.3602295923448,8.160238855727032,55.1,1.5,99.4,0.0
2018-04-15,660320.0,0,7.174969200944459,13.440768953543923,2.3137574411329576,86.61797837777831,66.55410236289396,15.241113684136248,55.1,1.5,99.4,0.0
2018-04-16,704257.5,0,7.631364333925321,12.802184959561986,0.1104552635804134,77.11392371177517,61.63585602933696,17.932885535575938,55.1,1.5,99.4,0.0
2018-04-17,692833.5,0,9.233322976826916,14.399422750522548,0.6269755438103272,78.02798532623702,73.46000642289854,24.64883432290269,55.1,1.5,99.4,0.0
2018-04-18,671199.5,0,11.170820625636663,19.456841889862748,0.0083181422880099,77.38854208747337,32.83204518329941,17.033817615006704,55.1,1.5,99.4,0.0
2018-04-19,685862.0,0,11.64710881050304,22.64965292129088,0.0,70.9982561237288,5.658743222117834,9.438739338504764,55.1,1.5,99.4,0.0
2018-04-20,673025.5,0,10.337526837376808,19.45368471774284,0.0,73.61985551889816,11.287612912454092,8.870285187390785,55.1,1.5,99.4,0.0
2018-04-21,603002.5,0,8.73402933277339,19.831041624611608,0.1617421391565318,72.60599460695353,20.14615793077063,11.480616833686206,55.1,1.5,99.4,0.0
2018-04-22,571613.0,0,9.668693966372508,16.957140890573086,1.92069111654552,77.99115766522443,42.59413809238008,16.54157497536936,55.1,1.5,99.4,0.0
2018-04-23,648109.5,0,7.882655951836806,13.638943203603365,0.2468414540473542,76.67071084195601,58.58904429249028,20.381592998702512,55.1,1.5,99.4,0.0
2018-04-24,717460.0,0,8.270348552736367,12.15298346679898,7.719174744823631,84.2063869883349,85.22650606182948,18.350818822750128,55.1,1.5,99.4,0.0
2018-04-25,676271.0,0,6.642412961088385,12.246888514733756,3.2125419802713933,76.18633769755223,56.12728786178517,20.47467408507657,55.1,1.5,99.4,0.0
2018-04-26,663643.5,0,5.976266639972717,12.2458196452057,0.968919225765652,72.25130753838926,44.874553535095984,20.5143653728748,55.1,1.5,99.4,0.0
2018-04-27,768193.0,0,5.595275561341293,9.963169572881242,8.04607069546548,83.47225885946926,83.67960934405419,10.47379005291008,55.1,1.5,99.4,0.0
2018-04-28,694176.0,0,4.738441902181142,10.196781945883162,2.342415149385716,82.98124679900046,75.56214653773252,11.37416432858981,55.1,1.5,99.4,0.0
2018-04-29,669635.0,0,4.0211023320365005,9.12564843675661,0.3232038258813614,79.55551298484002,69.36259994556303,17.583790888274144,55.1,1.5,99.4,0.0
2018-04-30,739126.5,0,3.9269506550016486,9.038753654640947,5.07187816949666,73.66122110003002,59.16515093780834,21.92078062466792,55.1,1.5,99.4,0.0
2018-05-01,705289.0,0,3.0234321156974926,12.567834220618236,0.8185568873707951,70.16969548121519,41.09380259443548,18.775919674981296,53.9,1.9,101.2,0.0
2018-05-02,709720.0,0,6.496085975128649,11.954121240031876,8.945963057053829,77.95550905696925,62.489511632275565,22.063515668085945,53.9,1.9,101.2,0.0
2018-05-03,709689.5,0,4.972108183518974,13.705987285992512,0.0582269960160694,73.85989652242672,51.3057344423739,11.6333349386994,53.9,1.9,101.2,0.0
2018-05-04,699408.5,0,7.907687660633933,16.79103621472262,0.0,79.74126543579449,53.24824465975541,8.15904342147418,53.9,1.9,101.2,0.0
2018-05-05,574665.0,0,9.5170509085245,19.89468570149313,0.0,73.96421915650235,17.265203764289396,7.927684856416961,53.9,1.9,101.2,0.0
2018-05-06,542253.5,0,9.852549037530284,21.87251746580908,0.0,71.86847389496518,9.639433234679643,7.528353356663697,53.9,1.9,101.2,0.0
2018-05-07,573921.0,1,11.831058298084944,23.595152239107627,0.0,68.57849897371314,6.485375058795124,7.075316952739416,53.9,1.9,101.2,0.0
2018-05-08,661955.5,0,10.933823476078343,20.18303573514128,0.2859391139461172,75.2878543013197,18.347307527570702,11.576083379291676,53.9,1.9,101.2,0.0
2018-05-09,666757.0,0,8.150646306854854,15.92146660363223,2.1840138118442947,76.0447480833343,46.97685986217661,11.828200495489526,53.9,1.9,101.2,0.0
2018-05-10,651444.0,0,7.751724190815593,14.071138872299082,0.8883687863112905,70.0606575888799,33.510799385629376,13.786278542834935,53.9,1.9,101.2,0.0
2018-05-11,640223.5,0,6.8161742495676885,14.645371065767186,1.4961313254393989,74.08108937067765,53.09361139502971,17.528413104557092,53.9,1.9,101.2,0.0
2018-05-12,627616.5,0,8.226336207543037,15.182441898247124,3.1677817429739057,77.48685332740445,60.71690223339101,6.140280600572055,53.9,1.9,101.2,0.0
2018-05-13,581629.0,0,8.355127755379831,15.651172850532651,1.524154352166869,72.0858695402289,43.26595433183292,9.319595984376049,53.9,1.9,101.2,0.0
2018-05-14,644163.5,0,7.770879583653075,18.059261335318705,0.0,65.72357408148679,10.698123322971297,12.59760514522795,53.9,1.9,101.2,0.0
2018-05-15,657098.0,0,8.663860118994199,19.52025704072372,0.0081369408193427,73.63815392594064,25.779843012410105,12.47874653099551,53.9,1.9,101.2,0.0
2018-05-16,674519.5,0,7.6149530106176675,14.34799353726953,0.2085730989044006,76.44065259267747,57.22637657732594,17.46898036285904,53.9,1.9,101.2,0.0
2018-05-17,660226.0,0,5.4224023619842106,15.15930829150776,0.0,69.315638547005,27.72133358158624,11.532822247066637,53.9,1.9,101.2,0.0
2018-05-18,661341.5,0,5.757449707886894,16.513699248405924,0.0,69.00748181008579,35.40600304050391,5.705575919902417,53.9,1.9,101.2,0.0
2018-05-19,562852.0,0,7.922413457143426,19.04660225040564,0.0,69.32625941121525,12.919628602914765,6.792092559936603,53.9,1.9,101.2,0.0
2018-05-20,535608.5,0,9.31504392638076,19.12986172358166,0.0,73.63997775804759,23.51364684606115,9.409300100760028,53.9,1.9,101.2,0.0
2018-05-21,655353.0,0,9.834971739000547,20.308103212764703,0.2226613617257945,72.89516090316685,19.718877048793374,9.80184236194487,53.9,1.9,101.2,0.0
2018-05-22,624346.0,0,9.683065962534874,18.493162431409782,0.1413421399187477,77.08135500907406,23.79123373007081,16.22889722231306,53.9,1.9,101.2,0.0
2018-05-23,643794.0,0,8.502027509725014,18.048329868119435,0.0413461676766847,78.4598352931298,24.63865875568496,14.802654214107436,53.9,1.9,101.2,0.0
2018-05-24,680473.5,0,8.97934875841173,19.49289301266828,3.231092596264798,79.10779211495003,49.871194099145605,12.819407151527788,53.9,1.9,101.2,0.0
2018-05-25,677721.0,0,11.153500790122862,17.123915978357,7.243471860340406,84.77921774947635,74.0297824193176,11.669211320430902,53.9,1.9,101.2,0.0
2018-05-26,546327.5,0,12.176198550732478,20.741864635861177,2.345254380651616,78.69736371948093,46.66462585401992,18.2498233072844,53.9,1.9,101.2,0.0
2018-05-27,533506.0,0,12.687446552681784,22.185731997136035,4.817966103950516,78.22195885988725,37.34609108627817,16.350014131729107,53.9,1.9,101.2,0.0
2018-05-28,576280.0,1,12.93664181555899,22.96887666461196,0.6819135443065052,80.4678969559063,30.164833957407865,10.032483583467192,53.9,1.9,101.2,0.0
2018-05-29,656410.0,0,12.80874410419836,19.59313107605956,5.13187307770988,83.95300837404837,59.250313722542096,16.606214374089184,53.9,1.9,101.2,0.0
2018-05-30,694508.5,0,12.48299964974949,18.50036414251077,4.144569480468708,86.91358655109342,81.69693428149716,8.730365010453422,53.9,1.9,101.2,0.0
2018-05-31,694000.0,0,13.390569228384232,21.48890860576201,6.231215434429884,84.4728541869873,67.55355213827383,8.432020989090724,53.9,1.9,101.2,0.0
2018-06-01,678131.0,0,14.513072879029696,21.26694186247215,2.253459436835535,84.0694437409656,64.01246668686129,7.531688942631941,54.4,-0.4,100.8,0.0
2018-06-02,597817.5,0,14.06169964254532,20.617686123293588,4.078775857867876,83.40457073535887,60.34672415577825,7.852885672651864,54.4,-0.4,100.8,0.0
2018-06-03,565168.5,0,13.277946216569148,22.381245299156227,1.1959917738461094,78.23697585054077,42.14057101098599,6.157842101562076,54.4,-0.4,100.8,0.0
2018-06-04,680017.5,0,12.948446127562,18.160701809697304,0.0702942571455898,85.44636706069132,83.09919605582765,11.814750734493392,54.4,-0.4,100.8,0.0
2018-06-05,671705.5,0,10.867803191053849,17.00905912066345,0.0,78.61013554473482,60.04777881366746,12.402727648079498,54.4,-0.4,100.8,0.0
2018-06-06,652136.5,0,8.80754931537028,19.299184072441,0.0,75.40179201266557,22.37185911717201,10.1923221836306,54.4,-0.4,100.8,0.0
2018-06-07,670499.5,0,10.56113512637663,20.47675210697381,0.4183960475170324,76.17146963098176,37.60291636106316,9.01818959149898,54.4,-0.4,100.8,0.0
2018-06-08,671554.0,0,11.86876561159591,18.560765190410144,0.4787694743095123,79.9516847922433,64.25802636418824,8.573757852360743,54.4,-0.4,100.8,0.0
2018-06-09,588649.5,0,11.205145897962892,20.221597237606552,0.8550437487352748,77.33882970412007,45.32998265159676,7.804699949398698,54.4,-0.4,100.8,0.0
2018-06-10,563111.5,0,11.74756763990166,21.132990020626547,0.2667895883271794,76.4986557492349,29.51697204376397,7.588409886038884,54.4,-0.4,100.8,0.0
2018-06-11,641052.0,0,11.511402473611962,20.52663105602066,0.1944068841375244,74.6101303198676,24.441412457411182,10.657148346765954,54.4,-0.4,100.8,0.0
2018-06-12,674119.5,0,11.618051771795503,17.376412435282337,0.1195575109125962,77.01591967866943,51.65475532684434,10.54255961696437,54.4,-0.4,100.8,0.0
